# # q/A,1000000.0x,2000000.0x,3000000.0x,4000000.0x,5000000.0x,6000000.0x,7000000.0x,8000000.0x,9000000.0x,10000000.0
# 
0.20772596,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.21514475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.22256353,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.22998232,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.23740110,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.24481988,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.25223867,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.25965745,0.00000000,0.00425556,0.00518904,0.00396482,0.00326296,0.00736253,0.00311278,0.00288068,0.00324113,0.00287086
0.26707624,0.00000000,0.00486879,0.00483025,0.00427630,0.00372626,0.00356993,0.00342493,0.00342694,0.00335389,0.00346283
0.27449502,0.00000000,0.00469413,0.00459214,0.00406082,0.00358723,0.00359959,0.00346094,0.00327824,0.00328400,0.00337220
0.28191381,0.00000000,0.00481823,0.00464181,0.00401464,0.00352435,0.00347443,0.00334989,0.00325284,0.00322266,0.00327260
0.28933259,0.00000000,0.00454616,0.00419713,0.00392826,0.00350863,0.00345269,0.00334399,0.00323403,0.00327544,0.00326371
0.29675137,0.00000000,0.00459325,0.00431732,0.00387553,0.00339213,0.00336791,0.00324694,0.00322601,0.00313605,0.00329678
0.30417016,0.00000000,0.00454670,0.00431149,0.00376395,0.00337371,0.00334613,0.00321221,0.00318364,0.00318282,0.00316782
0.31158894,0.00000000,0.00442022,0.00421329,0.00373476,0.00339520,0.00328937,0.00317614,0.00311181,0.00312238,0.00316001
0.31900773,0.00000000,0.00458504,0.00423466,0.00379809,0.00343735,0.00333157,0.00323470,0.00317549,0.00315408,0.00319763
0.32642651,0.00000000,0.00444590,0.00420042,0.00370595,0.00335301,0.00327955,0.00316167,0.00310447,0.00314656,0.00311753
0.33384530,0.00000000,0.00443692,0.00414939,0.00379500,0.00339508,0.00332969,0.00323291,0.00318826,0.00313694,0.00312053
0.34126408,0.00000000,0.00443663,0.00415240,0.00374833,0.00336332,0.00330069,0.00322529,0.00310330,0.00308268,0.00315613
0.34868287,0.00000000,0.00437813,0.00399411,0.00371299,0.00336839,0.00328105,0.00318756,0.00316869,0.00307496,0.00316326
0.35610165,0.00000000,0.00430440,0.00404241,0.00363796,0.00331367,0.00325529,0.00319960,0.00313730,0.00310592,0.00319482
0.36352043,0.00000000,0.00427025,0.00401384,0.00363371,0.00327914,0.00323707,0.00316716,0.00313927,0.00308946,0.00315617
0.37093922,0.00000000,0.00432555,0.00396159,0.00368275,0.00322152,0.00329123,0.00315457,0.00313094,0.00308391,0.00313958
0.37835800,0.00000000,0.00426028,0.00407186,0.00368926,0.00332291,0.00331011,0.00321636,0.00319803,0.00311038,0.00317883
0.38577679,0.00000000,0.00418951,0.00400578,0.00352567,0.00324778,0.00324904,0.00315312,0.00312647,0.00310391,0.00307553
0.39319557,0.00000000,0.00418338,0.00393093,0.00366620,0.00328488,0.00326466,0.00316745,0.00318116,0.00310170,0.00312244
0.40061436,0.00000000,0.00412107,0.00390286,0.00361002,0.00332188,0.00328902,0.00322554,0.00318322,0.00314352,0.00318759
0.40803314,0.00000000,0.00421253,0.00388055,0.00361987,0.00329570,0.00326112,0.00321799,0.00318479,0.00310165,0.00317246
0.41545192,0.00000000,0.00407433,0.00391631,0.00350365,0.00325033,0.00322761,0.00317587,0.00316277,0.00308038,0.00316165
0.42287071,0.00000000,0.00407962,0.00386222,0.00351404,0.00326169,0.00325311,0.00317031,0.00318021,0.00311278,0.00323463
0.43028949,0.00000000,0.00397763,0.00377749,0.00354910,0.00327265,0.00326413,0.00318028,0.00317665,0.00314314,0.00320647
0.43770828,0.00000000,0.00390078,0.00375490,0.00355262,0.00324352,0.00323752,0.00316047,0.00316092,0.00310559,0.00323074
0.44512706,0.00000000,0.00407735,0.00380288,0.00356512,0.00329652,0.00329805,0.00322360,0.00323702,0.00318064,0.00329544
0.45254585,0.00000000,0.00400654,0.00378109,0.00354969,0.00330425,0.00330528,0.00326082,0.00326586,0.00317590,0.00325925
0.45996463,0.00000000,0.00402367,0.00386642,0.00360166,0.00332745,0.00331313,0.00324797,0.00328014,0.00326610,0.00326752
0.46738342,0.00000000,0.00387834,0.00375519,0.00356436,0.00325986,0.00329428,0.00322046,0.00328394,0.00315461,0.00325985
0.47480220,0.00000000,0.00384636,0.00372823,0.00347508,0.00330978,0.00330404,0.00325667,0.00326022,0.00321594,0.00328202
0.48222098,0.00000000,0.00392199,0.00371047,0.00352986,0.00336719,0.00332248,0.00331492,0.00330935,0.00324626,0.00331430
0.48963977,0.00000000,0.00387855,0.00374655,0.00351030,0.00333135,0.00334255,0.00328306,0.00331721,0.00329200,0.00330675
0.49705855,0.00000000,0.00382724,0.00361944,0.00352768,0.00330967,0.00334891,0.00329129,0.00330461,0.00324776,0.00329023
0.50447734,0.00000000,0.00381128,0.00365825,0.00347406,0.00331195,0.00332444,0.00328292,0.00332442,0.00324422,0.00326159
0.51189612,0.00000000,0.00381262,0.00364516,0.00350555,0.00334365,0.00335362,0.00330270,0.00334262,0.00329554,0.00333965
0.51931491,0.00000000,0.00373890,0.00363211,0.00356301,0.00337440,0.00336702,0.00335371,0.00339725,0.00335028,0.00337908
0.52673369,0.00000000,0.00372515,0.00362491,0.00352842,0.00334174,0.00338568,0.00334800,0.00336130,0.00332841,0.00337831
0.53415247,0.00000000,0.00372458,0.00361401,0.00350599,0.00334422,0.00338553,0.00333685,0.00338024,0.00331334,0.00342506
0.54157126,0.00000000,0.00374872,0.00364370,0.00345734,0.00335963,0.00339356,0.00337821,0.00341222,0.00337267,0.00339593
0.54899004,0.00000000,0.00378180,0.00362572,0.00349395,0.00337760,0.00339225,0.00336883,0.00341995,0.00334260,0.00344698
0.55640883,0.00000000,0.00366320,0.00360298,0.00350385,0.00339206,0.00340817,0.00338081,0.00341948,0.00337369,0.00344708
0.56382761,0.00000000,0.00365455,0.00357423,0.00351468,0.00336696,0.00338791,0.00336156,0.00342507,0.00339146,0.00342379
0.57124640,0.00000000,0.00362255,0.00352008,0.00353230,0.00338276,0.00343892,0.00343164,0.00345818,0.00344492,0.00347276
0.57866518,0.00000000,0.00358010,0.00351212,0.00345568,0.00339453,0.00342882,0.00342491,0.00343326,0.00343123,0.00345862
0.58608397,0.00000000,0.00364193,0.00350831,0.00353593,0.00340868,0.00344921,0.00343451,0.00348653,0.00343952,0.00350197
0.59350275,0.00000000,0.00357024,0.00350318,0.00348114,0.00342111,0.00346915,0.00344709,0.00351716,0.00348413,0.00353174
0.60092153,0.00000000,0.00355627,0.00357467,0.00347203,0.00343963,0.00348685,0.00348097,0.00352332,0.00346345,0.00352175
0.60834032,0.00000000,0.00355092,0.00349583,0.00354515,0.00344096,0.00348203,0.00347229,0.00354488,0.00349447,0.00354400
0.61575910,0.00000000,0.00352981,0.00350034,0.00350409,0.00344207,0.00347973,0.00346064,0.00350870,0.00350816,0.00354984
0.62317789,0.00000000,0.00352147,0.00346876,0.00347280,0.00345447,0.00351219,0.00350450,0.00353082,0.00351709,0.00355137
0.63059667,0.00000000,0.00353466,0.00343003,0.00344241,0.00342399,0.00347856,0.00347272,0.00351627,0.00354266,0.00354842
0.63801546,0.00000000,0.00348626,0.00345703,0.00346472,0.00347549,0.00348838,0.00351881,0.00356981,0.00355322,0.00357439
0.64543424,0.00000000,0.00348029,0.00342703,0.00345541,0.00344940,0.00349005,0.00347962,0.00354111,0.00353029,0.00357735
0.65285302,0.00000000,0.00339532,0.00341393,0.00348537,0.00349317,0.00352829,0.00352958,0.00358693,0.00356360,0.00363447
0.66027181,0.00000000,0.00342411,0.00337928,0.00344241,0.00349295,0.00355354,0.00355142,0.00360688,0.00358489,0.00367071
0.66769059,0.00000000,0.00337752,0.00336312,0.00342881,0.00348948,0.00353180,0.00353445,0.00364013,0.00358883,0.00366005
0.67510938,0.00000000,0.00337729,0.00337191,0.00348533,0.00348731,0.00357008,0.00355910,0.00361412,0.00359221,0.00365784
0.68252816,0.00000000,0.00332905,0.00337876,0.00349242,0.00352616,0.00354936,0.00357482,0.00360591,0.00360770,0.00365108
0.68994695,0.00000000,0.00329649,0.00336752,0.00342854,0.00349383,0.00353953,0.00357704,0.00363166,0.00360804,0.00365015
0.69736573,0.00000000,0.00327011,0.00326666,0.00345060,0.00352771,0.00357563,0.00360527,0.00366364,0.00363710,0.00370679
0.70478452,0.00000000,0.00330258,0.00339407,0.00345425,0.00353456,0.00360439,0.00360401,0.00367699,0.00365032,0.00369381
0.71220330,0.00000000,0.00326260,0.00331395,0.00342404,0.00353785,0.00359041,0.00358284,0.00365006,0.00365283,0.00367888
0.71962208,0.00000000,0.00322589,0.00331256,0.00344129,0.00354442,0.00358569,0.00361932,0.00365596,0.00366815,0.00370911
0.72704087,0.00000000,0.00321139,0.00329793,0.00343636,0.00352754,0.00360283,0.00359671,0.00369029,0.00365785,0.00368566
0.73445965,0.00000000,0.00317696,0.00325311,0.00344140,0.00356317,0.00362765,0.00362561,0.00370006,0.00367129,0.00371780
0.74187844,0.00000000,0.00322335,0.00328094,0.00341340,0.00353508,0.00361194,0.00365072,0.00371117,0.00369644,0.00371774
0.74929722,0.00000000,0.00316636,0.00323413,0.00343935,0.00358696,0.00364353,0.00365728,0.00372034,0.00372407,0.00377809
0.75671601,0.00000000,0.00316302,0.00324781,0.00343624,0.00354078,0.00361057,0.00362324,0.00371106,0.00371262,0.00373293
0.76413479,0.00000000,0.00314439,0.00318155,0.00341485,0.00352615,0.00361261,0.00364574,0.00371071,0.00370413,0.00375832
0.77155357,0.00000000,0.00317216,0.00320447,0.00346016,0.00357069,0.00364566,0.00365378,0.00374260,0.00373470,0.00376303
0.77897236,0.00000000,0.00311254,0.00322211,0.00341770,0.00359769,0.00364124,0.00367130,0.00377702,0.00375378,0.00377920
0.78639114,0.00000000,0.00307834,0.00320565,0.00343349,0.00356919,0.00363676,0.00366962,0.00375352,0.00375388,0.00376525
0.79380993,0.00000000,0.00308223,0.00319545,0.00341410,0.00359370,0.00363428,0.00368133,0.00374623,0.00378040,0.00376433
0.80122871,0.00000000,0.00303246,0.00315655,0.00338994,0.00359176,0.00365563,0.00368641,0.00377854,0.00377923,0.00378253
0.80864750,0.00000000,0.00304572,0.00319586,0.00343104,0.00360998,0.00366596,0.00369609,0.00376467,0.00378059,0.00377150
0.81606628,0.00000000,0.00297788,0.00313205,0.00336577,0.00356366,0.00365421,0.00369853,0.00373797,0.00377072,0.00377649
0.82348507,0.00000000,0.00306684,0.00317611,0.00341829,0.00359777,0.00366661,0.00371936,0.00377955,0.00378117,0.00380232
0.83090385,0.00000000,0.00305400,0.00319243,0.00343800,0.00361232,0.00368193,0.00371008,0.00378583,0.00379188,0.00379351
0.83832263,0.00000000,0.00294308,0.00310070,0.00340711,0.00362478,0.00366612,0.00371413,0.00380534,0.00381194,0.00381471
0.84574142,0.00000000,0.00295644,0.00312166,0.00343646,0.00363152,0.00371274,0.00374030,0.00381341,0.00382830,0.00381835
0.85316020,0.00000000,0.00297108,0.00310324,0.00343718,0.00361720,0.00368987,0.00374309,0.00380695,0.00383253,0.00380753
0.86057899,0.00000000,0.00296475,0.00311274,0.00338866,0.00363689,0.00372870,0.00373499,0.00383745,0.00384177,0.00383747
0.86799777,0.00000000,0.00293305,0.00311587,0.00338767,0.00365005,0.00371572,0.00375455,0.00382139,0.00382155,0.00383782
0.87541656,0.00000000,0.00288174,0.00306066,0.00336595,0.00363300,0.00367149,0.00374618,0.00380390,0.00380214,0.00383958
0.88283534,0.00000000,0.00286651,0.00310705,0.00337344,0.00362467,0.00371743,0.00375415,0.00381328,0.00384099,0.00386187
0.89025412,0.00000000,0.00290346,0.00305107,0.00341069,0.00364855,0.00373326,0.00377699,0.00385194,0.00383754,0.00387580
0.89767291,0.00000000,0.00283082,0.00303356,0.00338194,0.00364041,0.00376619,0.00376891,0.00382858,0.00384755,0.00387756
0.90509169,0.00000000,0.00280145,0.00307339,0.00336694,0.00362389,0.00375674,0.00376462,0.00382872,0.00386904,0.00384427
0.91251048,0.00000000,0.00286665,0.00299661,0.00336398,0.00362057,0.00371548,0.00377736,0.00385232,0.00386720,0.00386543
0.91992926,0.00000000,0.00286111,0.00301584,0.00337632,0.00366031,0.00373485,0.00380573,0.00386029,0.00387325,0.00385042
0.92734805,0.00000000,0.00279124,0.00298056,0.00337691,0.00366893,0.00372350,0.00378332,0.00385623,0.00386550,0.00388011
0.93476683,0.00000000,0.00279209,0.00303351,0.00336012,0.00363545,0.00371590,0.00376924,0.00384969,0.00385955,0.00388793
0.94218562,0.00000000,0.00278936,0.00300299,0.00335177,0.00363898,0.00373549,0.00376250,0.00384489,0.00385479,0.00387959
0.94960440,0.00000000,0.00276470,0.00299975,0.00334893,0.00364343,0.00370876,0.00378644,0.00385030,0.00387580,0.00389106
0.95702318,0.00000000,0.00273479,0.00299486,0.00333622,0.00365596,0.00371704,0.00377059,0.00390196,0.00386124,0.00387237
0.96444197,0.00000000,0.00270652,0.00301655,0.00334785,0.00364626,0.00374147,0.00378210,0.00386921,0.00389017,0.00388464
0.97186075,0.00000000,0.00274378,0.00299172,0.00335089,0.00364473,0.00373021,0.00379020,0.00386649,0.00386915,0.00389385
0.97927954,0.00000000,0.00275753,0.00298134,0.00332852,0.00365561,0.00371294,0.00378021,0.00385495,0.00387512,0.00388257
0.98669832,0.00000000,0.00276493,0.00298766,0.00331392,0.00363743,0.00372044,0.00377591,0.00386414,0.00386118,0.00390381
0.99411711,0.00000000,0.00269638,0.00295244,0.00334109,0.00366156,0.00374182,0.00380880,0.00386715,0.00388088,0.00388713
1.00153589,0.00000000,0.00269570,0.00297717,0.00334292,0.00364712,0.00373177,0.00379120,0.00385200,0.00387543,0.00389852
1.00895467,0.00000000,0.00269798,0.00299726,0.00332828,0.00363480,0.00373299,0.00377325,0.00386855,0.00385457,0.00385976
1.01637346,0.00000000,0.00270373,0.00295970,0.00333547,0.00363880,0.00372800,0.00380138,0.00384585,0.00388627,0.00385938
1.02379224,0.00000000,0.00268619,0.00293612,0.00333299,0.00367753,0.00375463,0.00380022,0.00387783,0.00391728,0.00393706
1.03121103,0.00000000,0.00269478,0.00296456,0.00332981,0.00367732,0.00373409,0.00379571,0.00387162,0.00388285,0.00389190
1.03862981,0.00000000,0.00266273,0.00291386,0.00334635,0.00366723,0.00373451,0.00378960,0.00386813,0.00389363,0.00389852
1.04604860,0.00000000,0.00261874,0.00294481,0.00332469,0.00364886,0.00373058,0.00379316,0.00386799,0.00390003,0.00386143
1.05346738,0.00000000,0.00261830,0.00294320,0.00332847,0.00365943,0.00371619,0.00378354,0.00383855,0.00386523,0.00384678
1.06088616,0.00000000,0.00264419,0.00292392,0.00331652,0.00365632,0.00372976,0.00379026,0.00386807,0.00388481,0.00388239
1.06830495,0.00000000,0.00262875,0.00291396,0.00331122,0.00365972,0.00373792,0.00379034,0.00387127,0.00388705,0.00389974
1.07572373,0.00000000,0.00263302,0.00292561,0.00331228,0.00367170,0.00373500,0.00381308,0.00386919,0.00389253,0.00389803
1.08314252,0.00000000,0.00259338,0.00291652,0.00329158,0.00365452,0.00372146,0.00379420,0.00386161,0.00388606,0.00387602
1.09056130,0.00000000,0.00261208,0.00291580,0.00328700,0.00365398,0.00372601,0.00377989,0.00385418,0.00388205,0.00388066
1.09798009,0.00000000,0.00262105,0.00294806,0.00331139,0.00365510,0.00372579,0.00379361,0.00385902,0.00387507,0.00387353
1.10539887,0.00000000,0.00258982,0.00291792,0.00333179,0.00363049,0.00371634,0.00378117,0.00382832,0.00384640,0.00383103
1.11281766,0.00000000,0.00258622,0.00291574,0.00331427,0.00364559,0.00372590,0.00379497,0.00384963,0.00386349,0.00390078
1.12023644,0.00000000,0.00261922,0.00290288,0.00329918,0.00364982,0.00373410,0.00379174,0.00386225,0.00389987,0.00387589
1.12765522,0.00000000,0.00261130,0.00286327,0.00331391,0.00366155,0.00373095,0.00379451,0.00387723,0.00385844,0.00387361
1.13507401,0.00000000,0.00256311,0.00291689,0.00330456,0.00362817,0.00371775,0.00377104,0.00385369,0.00385053,0.00384060
1.14249279,0.00000000,0.00261463,0.00291675,0.00326871,0.00362452,0.00369865,0.00375233,0.00381588,0.00385499,0.00383144
1.14991158,0.00000000,0.00258229,0.00289767,0.00329293,0.00363424,0.00370761,0.00375301,0.00382541,0.00387180,0.00383748
1.15733036,0.00000000,0.00254285,0.00286386,0.00327208,0.00362967,0.00371089,0.00378023,0.00381339,0.00385728,0.00385004
1.16474915,0.00000000,0.00260370,0.00287213,0.00327258,0.00364551,0.00370274,0.00373959,0.00381674,0.00385328,0.00384411
1.17216793,0.00000000,0.00253720,0.00287319,0.00325068,0.00360181,0.00369519,0.00373436,0.00382370,0.00386156,0.00381539
1.17958671,0.00000000,0.00255735,0.00285150,0.00325471,0.00360659,0.00366749,0.00374307,0.00379692,0.00384429,0.00382596
1.18700550,0.00000000,0.00256656,0.00289231,0.00326503,0.00361685,0.00370229,0.00373261,0.00380402,0.00382822,0.00383052
1.19442428,0.00000000,0.00258371,0.00288681,0.00327206,0.00361256,0.00367462,0.00375580,0.00381228,0.00383065,0.00383896
1.20184307,0.00000000,0.00258327,0.00287960,0.00326201,0.00361302,0.00366487,0.00374672,0.00379647,0.00380747,0.00382213
1.20926185,0.00000000,0.00256908,0.00287014,0.00324346,0.00361363,0.00367262,0.00372702,0.00379600,0.00379478,0.00379034
1.21668064,0.00000000,0.00256886,0.00288665,0.00324709,0.00360789,0.00366029,0.00374662,0.00378988,0.00381911,0.00380609
1.22409942,0.00000000,0.00253340,0.00284483,0.00324384,0.00359760,0.00365238,0.00372465,0.00379767,0.00381162,0.00380246
1.23151821,0.00000000,0.00257545,0.00288459,0.00326501,0.00360575,0.00367225,0.00373671,0.00377682,0.00382088,0.00377967
1.23893699,0.00000000,0.00257459,0.00285709,0.00325133,0.00360862,0.00366407,0.00373423,0.00376846,0.00380794,0.00378723
1.24635577,0.00000000,0.00257548,0.00292134,0.00324709,0.00360162,0.00366701,0.00371422,0.00377343,0.00381340,0.00376978
1.25377456,0.00000000,0.00251477,0.00292522,0.00328491,0.00360390,0.00367988,0.00374632,0.00380247,0.00382439,0.00381942
1.26119334,0.00000000,0.00254904,0.00286879,0.00325951,0.00359471,0.00365636,0.00371949,0.00378493,0.00379085,0.00378285
1.26861213,0.00000000,0.00256877,0.00286615,0.00325584,0.00357164,0.00364400,0.00368929,0.00374817,0.00378195,0.00373004
1.27603091,0.00000000,0.00255914,0.00285712,0.00326429,0.00357344,0.00364847,0.00371785,0.00374936,0.00382215,0.00376708
1.28344970,0.00000000,0.00257285,0.00288433,0.00325943,0.00357507,0.00364167,0.00369908,0.00375604,0.00376554,0.00374675
1.29086848,0.00000000,0.00258425,0.00289439,0.00327827,0.00359998,0.00365119,0.00370321,0.00375813,0.00379083,0.00376123
1.29828726,0.00000000,0.00257358,0.00289987,0.00327073,0.00361115,0.00365749,0.00372082,0.00377022,0.00378389,0.00379826
1.30570605,0.00000000,0.00260865,0.00288924,0.00325260,0.00358270,0.00364160,0.00370677,0.00375977,0.00376557,0.00376343
1.31312483,0.00000000,0.00260944,0.00289817,0.00327392,0.00357047,0.00363595,0.00370222,0.00374884,0.00376773,0.00372327
1.32054362,0.00000000,0.00261361,0.00294288,0.00329276,0.00358933,0.00365299,0.00372347,0.00377386,0.00378667,0.00376741
1.32796240,0.00000000,0.00263370,0.00294623,0.00326439,0.00356231,0.00362755,0.00368835,0.00373915,0.00374782,0.00375108
1.33538119,0.00000000,0.00259884,0.00288740,0.00324867,0.00354294,0.00360422,0.00368381,0.00373940,0.00376095,0.00372533
1.34279997,0.00000000,0.00262499,0.00288254,0.00326185,0.00357856,0.00362396,0.00370831,0.00373719,0.00376353,0.00372650
1.35021876,0.00000000,0.00263363,0.00289783,0.00323022,0.00355233,0.00360593,0.00367806,0.00370587,0.00374009,0.00373979
1.35763754,0.00000000,0.00262316,0.00289432,0.00325216,0.00355027,0.00361843,0.00365997,0.00369613,0.00371551,0.00371621
1.36505632,0.00000000,0.00259329,0.00293182,0.00327757,0.00357473,0.00361851,0.00368752,0.00372195,0.00375978,0.00372428
1.37247511,0.00000000,0.00263753,0.00289852,0.00326343,0.00354547,0.00360591,0.00364752,0.00368258,0.00375948,0.00369534
1.37989389,0.00000000,0.00259116,0.00289856,0.00326787,0.00354960,0.00360718,0.00365168,0.00369994,0.00372736,0.00371610
1.38731268,0.00000000,0.00261588,0.00290037,0.00322261,0.00355036,0.00359926,0.00363654,0.00367884,0.00371093,0.00371638
1.39473146,0.00000000,0.00261903,0.00291420,0.00323504,0.00353086,0.00359301,0.00362401,0.00366415,0.00371033,0.00367596
1.40215025,0.00000000,0.00262840,0.00292222,0.00323616,0.00349559,0.00356547,0.00361374,0.00365621,0.00369278,0.00367132
1.40956903,0.00000000,0.00264094,0.00294905,0.00322314,0.00353873,0.00357404,0.00362322,0.00366404,0.00370734,0.00367698
1.41698781,0.00000000,0.00263498,0.00294271,0.00327644,0.00353182,0.00356154,0.00363434,0.00365897,0.00369285,0.00366443
1.42440660,0.00000000,0.00264710,0.00295891,0.00325099,0.00352262,0.00357661,0.00360856,0.00364777,0.00366422,0.00364612
1.43182538,0.00000000,0.00269344,0.00294659,0.00326330,0.00351968,0.00357304,0.00360452,0.00363958,0.00367557,0.00364876
1.43924417,0.00000000,0.00268677,0.00298130,0.00325854,0.00352493,0.00353886,0.00360388,0.00363799,0.00365847,0.00366288
1.44666295,0.00000000,0.00268653,0.00294333,0.00323749,0.00352179,0.00354684,0.00359699,0.00362157,0.00366066,0.00364757
1.45408174,0.00000000,0.00271518,0.00293488,0.00323822,0.00350740,0.00354392,0.00358782,0.00361349,0.00363206,0.00363098
1.46150052,0.00000000,0.00273109,0.00297565,0.00326702,0.00350184,0.00353341,0.00358297,0.00360477,0.00364803,0.00364226
1.46891931,0.00000000,0.00270702,0.00294381,0.00325419,0.00350959,0.00352137,0.00357877,0.00360058,0.00363961,0.00361474
1.47633809,0.00000000,0.00271356,0.00296911,0.00328272,0.00350342,0.00354436,0.00359666,0.00362086,0.00365499,0.00362783
1.48375687,0.00000000,0.00275172,0.00298936,0.00326824,0.00348769,0.00352543,0.00358109,0.00359564,0.00364292,0.00364790
1.49117566,0.00000000,0.00275619,0.00298501,0.00326747,0.00350909,0.00353180,0.00357800,0.00359900,0.00364574,0.00360731
1.49859444,0.00000000,0.00279402,0.00303952,0.00329730,0.00351768,0.00355313,0.00358134,0.00360180,0.00364129,0.00361784
1.50601323,0.00000000,0.00280713,0.00302406,0.00326863,0.00349919,0.00352954,0.00356620,0.00358183,0.00363069,0.00359481
1.51343201,0.00000000,0.00278654,0.00303536,0.00329227,0.00352073,0.00352151,0.00357792,0.00358586,0.00360929,0.00361189
1.52085080,0.00000000,0.00278062,0.00301780,0.00328843,0.00350642,0.00353070,0.00357975,0.00357425,0.00362485,0.00359449
1.52826958,0.00000000,0.00279447,0.00306980,0.00327319,0.00349024,0.00351237,0.00352862,0.00357843,0.00359183,0.00356433
1.53568836,0.00000000,0.00287346,0.00307557,0.00328952,0.00349811,0.00353055,0.00358060,0.00358787,0.00362258,0.00359669
1.54310715,0.00000000,0.00282500,0.00305499,0.00328611,0.00348236,0.00350890,0.00353128,0.00356781,0.00361313,0.00357124
